age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.1896551724137931,0.13793103448275862,0.2413793103448276,0.22413793103448276,0.20689655172413793,1.0
青年,低收入,女,0.2062579821200511,0.19157088122605365,0.17943805874840357,0.21136653895274585,0.21136653895274585,1.0
青年,低收入,未指定,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.25,0.23333333333333334,1.0
青年,低收入,男,0.18631921824104233,0.2013029315960912,0.20912052117263843,0.18371335504885994,0.21954397394136807,1.0
青年,中收入,其他,0.23214285714285715,0.16071428571428573,0.16071428571428573,0.21428571428571427,0.23214285714285715,1.0
青年,中收入,女,0.1693227091633466,0.20783532536520585,0.20849933598937584,0.19853917662682602,0.2158034528552457,1.0
青年,中收入,未指定,0.14516129032258066,0.12903225806451613,0.27419354838709675,0.20967741935483872,0.24193548387096775,1.0
青年,中收入,男,0.18073047858942065,0.20214105793450882,0.21158690176322417,0.2128463476070529,0.19269521410579346,1.0
青年,高收入,其他,0.3116883116883117,0.16883116883116883,0.22077922077922077,0.2077922077922078,0.09090909090909091,1.0
青年,高收入,女,0.19691895512391158,0.20093770931011387,0.21299397186872068,0.18888144675150703,0.20026791694574683,1.0
青年,高收入,未指定,0.18181818181818182,0.18181818181818182,0.30303030303030304,0.15151515151515152,0.18181818181818182,1.0
青年,高收入,男,0.20758483033932135,0.19028609447771125,0.20825016633399868,0.19294743845642048,0.20093147039254824,1.0
中年,低收入,其他,0.25766871165644173,0.2331288343558282,0.19631901840490798,0.15337423312883436,0.15950920245398773,1.0
中年,低收入,女,0.2042235385011589,0.20190574298223024,0.19649755343806335,0.20654133402008756,0.19083183105845997,1.0
中年,低收入,未指定,0.21052631578947367,0.23684210526315788,0.20394736842105263,0.18421052631578946,0.16447368421052633,1.0
中年,低收入,男,0.20849622100599427,0.20172009382329945,0.19911389106072452,0.1886890800104248,0.20198071409955695,1.0
中年,中收入,其他,0.14893617021276595,0.2198581560283688,0.2198581560283688,0.22695035460992907,0.18439716312056736,1.0
中年,中收入,女,0.20222971221156338,0.19600725952813067,0.21052631578947367,0.2009333679025149,0.19030334456831735,1.0
中年,中收入,未指定,0.2222222222222222,0.19607843137254902,0.16339869281045752,0.16993464052287582,0.24836601307189543,1.0
中年,中收入,男,0.19752449716348633,0.21015987622485818,0.19804022692109335,0.21325425477050025,0.18102114492006188,1.0
中年,高收入,其他,0.18787878787878787,0.2,0.17575757575757575,0.21212121212121213,0.22424242424242424,1.0
中年,高收入,女,0.20460358056265984,0.1989769820971867,0.19309462915601022,0.21227621483375958,0.19104859335038363,1.0
中年,高收入,未指定,0.20394736842105263,0.25,0.20394736842105263,0.19078947368421054,0.1513157894736842,1.0
中年,高收入,男,0.19320261437908498,0.1976470588235294,0.20183006535947712,0.21516339869281045,0.19215686274509805,1.0
中老年,低收入,其他,0.18604651162790697,0.22093023255813954,0.18604651162790697,0.20930232558139536,0.19767441860465115,1.0
中老年,低收入,女,0.1970495258166491,0.19836670179135932,0.20126448893572182,0.20574288724973658,0.1975763962065332,1.0
中老年,低收入,未指定,0.18478260869565216,0.16304347826086957,0.24456521739130435,0.20652173913043478,0.20108695652173914,1.0
中老年,低收入,男,0.20209237050267925,0.20005103342689462,0.2028578719060985,0.19954069915794845,0.19545802500637918,1.0
中老年,中收入,其他,0.23684210526315788,0.17763157894736842,0.17763157894736842,0.20394736842105263,0.20394736842105263,1.0
中老年,中收入,女,0.19776714513556617,0.20547581073896865,0.209197235513025,0.19696969696969696,0.19059011164274323,1.0
中老年,中收入,未指定,0.22857142857142856,0.19428571428571428,0.15428571428571428,0.2,0.22285714285714286,1.0
中老年,中收入,男,0.19538773441459706,0.20070957932083122,0.2017232640648758,0.19792194627470858,0.20425747592498733,1.0
中老年,高收入,其他,0.22929936305732485,0.19745222929936307,0.17834394904458598,0.21656050955414013,0.17834394904458598,1.0
中老年,高收入,女,0.20377454730935984,0.19051262433052793,0.19943891864320326,0.20683499107370568,0.19943891864320326,1.0
中老年,高收入,未指定,0.2,0.19285714285714287,0.24285714285714285,0.20714285714285716,0.15714285714285714,1.0
中老年,高收入,男,0.20408697930311764,0.19806130468954677,0.20277705003929788,0.19439350275085146,0.20068116321718626,1.0
老年,低收入,其他,0.21481481481481482,0.2037037037037037,0.18518518518518517,0.2222222222222222,0.17407407407407408,1.0
老年,低收入,女,0.20093321668124817,0.19816272965879264,0.20326625838436863,0.19962088072324294,0.19801691455234763,1.0
老年,低收入,未指定,0.23684210526315788,0.15460526315789475,0.21710526315789475,0.17105263157894737,0.22039473684210525,1.0
老年,低收入,男,0.206090026478376,0.20285378052368344,0.1984407178581936,0.19638128861429832,0.19623418652544866,1.0
老年,中收入,其他,0.25984251968503935,0.1732283464566929,0.1732283464566929,0.1732283464566929,0.2204724409448819,1.0
老年,中收入,女,0.19631171921475313,0.2024092801903629,0.19765020820939916,0.20345032718619868,0.20017846519928614,1.0
老年,中收入,未指定,0.19649122807017544,0.17894736842105263,0.21754385964912282,0.19298245614035087,0.21403508771929824,1.0
老年,中收入,男,0.2001788642122522,0.19883738262036071,0.20166939931435385,0.1976449545386794,0.20166939931435385,1.0
老年,高收入,其他,0.1935483870967742,0.2114695340501792,0.16845878136200718,0.2078853046594982,0.21863799283154123,1.0
老年,高收入,女,0.20081595648232095,0.2061045633121789,0.19038984587488667,0.20308250226654578,0.1996071320640677,1.0
老年,高收入,未指定,0.20640569395017794,0.18861209964412812,0.20640569395017794,0.1601423487544484,0.23843416370106763,1.0
老年,高收入,男,0.20683056087148535,0.19593699396437508,0.19785072869129985,0.19888120123656705,0.20050051523627263,1.0
