age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.208955223880597,0.19402985074626866,0.13432835820895522,0.19402985074626866,0.26865671641791045,1.0
青年,低收入,女,0.19896640826873385,0.21382428940568476,0.18863049095607234,0.19702842377260982,0.20155038759689922,1.0
青年,低收入,未指定,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.2982456140350877,0.17543859649122806,1.0
青年,低收入,男,0.1736111111111111,0.19065656565656566,0.1893939393939394,0.22790404040404041,0.21843434343434343,1.0
青年,中收入,其他,0.14285714285714285,0.26785714285714285,0.125,0.23214285714285715,0.23214285714285715,1.0
青年,中收入,女,0.20224019912881144,0.19726197884256377,0.21219663970130678,0.21717485998755445,0.17112632233976355,1.0
青年,中收入,未指定,0.17543859649122806,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.24561403508771928,1.0
青年,中收入,男,0.18787079762689518,0.2089650626235992,0.1891891891891892,0.1964403427818062,0.21753460777851022,1.0
青年,高收入,其他,0.2222222222222222,0.25396825396825395,0.15873015873015872,0.20634920634920634,0.15873015873015872,1.0
青年,高收入,女,0.20353403141361257,0.19044502617801048,0.2107329842931937,0.21596858638743455,0.1793193717277487,1.0
青年,高收入,未指定,0.23255813953488372,0.11627906976744186,0.18604651162790697,0.20930232558139536,0.2558139534883721,1.0
青年,高收入,男,0.20130718954248367,0.2045751633986928,0.2084967320261438,0.19084967320261437,0.19477124183006536,1.0
中年,低收入,其他,0.21195652173913043,0.21739130434782608,0.15217391304347827,0.22282608695652173,0.1956521739130435,1.0
中年,低收入,女,0.202113606340819,0.19577278731836195,0.19603698811096434,0.1963011889035667,0.20977542932628798,1.0
中年,低收入,未指定,0.21893491124260356,0.1952662721893491,0.21893491124260356,0.16568047337278108,0.20118343195266272,1.0
中年,低收入,男,0.19357366771159876,0.1920062695924765,0.19435736677115986,0.2199582027168234,0.2001044932079415,1.0
中年,中收入,其他,0.18128654970760233,0.21052631578947367,0.23391812865497075,0.16374269005847952,0.21052631578947367,1.0
中年,中收入,女,0.1989051094890511,0.20099061522419187,0.19264859228362877,0.21115745568300312,0.19629822732012514,1.0
中年,中收入,未指定,0.21019108280254778,0.2356687898089172,0.17834394904458598,0.17834394904458598,0.19745222929936307,1.0
中年,中收入,男,0.19923469387755102,0.20204081632653062,0.19438775510204082,0.2066326530612245,0.19770408163265307,1.0
中年,高收入,其他,0.17682926829268292,0.18902439024390244,0.2073170731707317,0.2073170731707317,0.21951219512195122,1.0
中年,高收入,女,0.19404949973670352,0.2082675092153765,0.2014218009478673,0.19246972090573986,0.2037914691943128,1.0
中年,高收入,未指定,0.23295454545454544,0.23863636363636365,0.18181818181818182,0.13068181818181818,0.2159090909090909,1.0
中年,高收入,男,0.19595120685180378,0.19205813651699974,0.20166104334284973,0.19906566311964702,0.21126395016869973,1.0
中老年,低收入,其他,0.21710526315789475,0.20394736842105263,0.17105263157894737,0.23684210526315788,0.17105263157894737,1.0
中老年,低收入,女,0.20874544508068715,0.2056220718375846,0.1967725143154607,0.1931285788651744,0.19573138990109318,1.0
中老年,低收入,未指定,0.2073170731707317,0.18292682926829268,0.20121951219512196,0.25,0.15853658536585366,1.0
中老年,低收入,男,0.20430107526881722,0.20225294418842807,0.2007168458781362,0.19994879672299026,0.19278033794162827,1.0
中老年,中收入,其他,0.2138364779874214,0.20125786163522014,0.13836477987421383,0.18867924528301888,0.2578616352201258,1.0
中老年,中收入,女,0.19638586234387456,0.21445655062450172,0.20010629816635664,0.19691735317565773,0.19213393568960935,1.0
中老年,中收入,未指定,0.20754716981132076,0.22641509433962265,0.1761006289308176,0.1761006289308176,0.2138364779874214,1.0
中老年,中收入,男,0.19758276405675249,0.2025748817656332,0.19206516027325277,0.19311613242249082,0.21466106148187072,1.0
中老年,高收入,其他,0.20945945945945946,0.20945945945945946,0.20270270270270271,0.16891891891891891,0.20945945945945946,1.0
中老年,高收入,女,0.19284398842409892,0.1894238358326756,0.21257563799000262,0.203893712181005,0.20126282557221783,1.0
中老年,高收入,未指定,0.2236842105263158,0.23026315789473684,0.17105263157894737,0.17105263157894737,0.20394736842105263,1.0
中老年,高收入,男,0.20483140412682435,0.20759939607448416,0.19652742828384498,0.19501761449421237,0.1960241570206341,1.0
老年,低收入,其他,0.17228464419475656,0.22846441947565543,0.2247191011235955,0.18352059925093633,0.19101123595505617,1.0
