age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.22388059701492538,0.14925373134328357,0.19402985074626866,0.208955223880597,0.22388059701492538,1.0
青年,低收入,女,0.207726409119696,0.2039265357821406,0.2070930968967701,0.17162761241291957,0.20962634578847372,1.0
青年,低收入,未指定,0.2537313432835821,0.23880597014925373,0.13432835820895522,0.22388059701492538,0.14925373134328357,1.0
青年,低收入,男,0.2171353826030085,0.2092871157619359,0.1948986265533028,0.19032047089601045,0.18835840418574232,1.0
青年,中收入,其他,0.23529411764705882,0.15294117647058825,0.16470588235294117,0.29411764705882354,0.15294117647058825,1.0
青年,中收入,女,0.1939840392879067,0.20687538367096378,0.21669736034376919,0.19950890116635972,0.18293431553100062,1.0
青年,中收入,未指定,0.2,0.13333333333333333,0.21333333333333335,0.25333333333333335,0.2,1.0
青年,中收入,男,0.1769968051118211,0.20191693290734825,0.20191693290734825,0.21533546325878594,0.20383386581469648,1.0
青年,高收入,其他,0.16417910447761194,0.23880597014925373,0.1044776119402985,0.22388059701492538,0.26865671641791045,1.0
青年,高收入,女,0.19830949284785435,0.2106631989596879,0.17815344603381014,0.21001300390117036,0.20286085825747724,1.0
青年,高收入,未指定,0.21568627450980393,0.17647058823529413,0.19607843137254902,0.17647058823529413,0.23529411764705882,1.0
青年,高收入,男,0.20781893004115226,0.1934156378600823,0.19135802469135801,0.2085048010973937,0.19890260631001372,1.0
中年,低收入,其他,0.21348314606741572,0.15168539325842698,0.20224719101123595,0.21348314606741572,0.21910112359550563,1.0
中年,低收入,女,0.20204402515723272,0.20256813417190775,0.2028301886792453,0.20361635220125787,0.1889412997903564,1.0
中年,低收入,未指定,0.17088607594936708,0.24050632911392406,0.16455696202531644,0.26582278481012656,0.15822784810126583,1.0
中年,低收入,男,0.20766692053820768,0.2048743335872049,0.18964204112718963,0.19827367352119826,0.19954303122619954,1.0
中年,中收入,其他,0.16783216783216784,0.22377622377622378,0.1958041958041958,0.23776223776223776,0.17482517482517482,1.0
中年,中收入,女,0.18857901726427623,0.18671978751660026,0.2053120849933599,0.20743691899070385,0.21195219123505976,1.0
中年,中收入,未指定,0.17177914110429449,0.2392638036809816,0.18404907975460122,0.24539877300613497,0.15950920245398773,1.0
中年,中收入,男,0.19167523124357658,0.19758478931140802,0.20811921891058582,0.2014388489208633,0.2011819116135663,1.0
中年,高收入,其他,0.20359281437125748,0.2275449101796407,0.17365269461077845,0.19161676646706588,0.20359281437125748,1.0
中年,高收入,女,0.2036607373034287,0.2054653261149781,0.19927816447538024,0.19180201082753287,0.19979376127868007,1.0
中年,高收入,未指定,0.21153846153846154,0.1987179487179487,0.23717948717948717,0.16666666666666666,0.1858974358974359,1.0
中年,高收入,男,0.19888804649987366,0.20090978013646701,0.20192064695476372,0.19964619661359617,0.19863532979529946,1.0
中老年,低收入,其他,0.25925925925925924,0.2222222222222222,0.16049382716049382,0.1419753086419753,0.21604938271604937,1.0
中老年,低收入,女,0.19654088050314467,0.18632075471698112,0.20911949685534592,0.20649895178197064,0.20151991614255765,1.0
中老年,低收入,未指定,0.1951219512195122,0.17682926829268292,0.16463414634146342,0.21951219512195122,0.24390243902439024,1.0
中老年,低收入,男,0.19851243908694538,0.2003077712233906,0.2015901513208515,0.20569376763272634,0.19389587073608616,1.0
中老年,中收入,其他,0.2682926829268293,0.17073170731707318,0.2073170731707317,0.2073170731707317,0.14634146341463414,1.0
中老年,中收入,女,0.2008744855967078,0.20190329218106995,0.19675925925925927,0.20550411522633744,0.1949588477366255,1.0
中老年,中收入,未指定,0.20512820512820512,0.14102564102564102,0.2692307692307692,0.16666666666666666,0.21794871794871795,1.0
中老年,中收入,男,0.19224806201550387,0.1958656330749354,0.2131782945736434,0.20439276485788113,0.19431524547803616,1.0
中老年,高收入,其他,0.1881720430107527,0.1935483870967742,0.22043010752688172,0.16666666666666666,0.23118279569892472,1.0
中老年,高收入,女,0.19415234675557835,0.20005129520389844,0.20338548345729673,0.19543472685303925,0.20697614773018722,1.0
中老年,高收入,未指定,0.18285714285714286,0.21142857142857144,0.19428571428571428,0.2,0.21142857142857144,1.0
中老年,高收入,男,0.1974169741697417,0.20716921454928836,0.18740115972588298,0.19768054823405376,0.21033210332103322,1.0
老年,低收入,其他,0.24398625429553264,0.19243986254295534,0.18900343642611683,0.19243986254295534,0.18213058419243985,1.0
老年,低收入,女,0.20236162361623616,0.20841328413284133,0.1899630996309963,0.20014760147601476,0.19911439114391144,1.0
老年,低收入,未指定,0.18181818181818182,0.14935064935064934,0.18831168831168832,0.2435064935064935,0.237012987012987,1.0
老年,低收入,男,0.19836187639612807,0.20282948622486968,0.19270290394638867,0.20878629932985854,0.19731943410275501,1.0
老年,中收入,其他,0.19140625,0.24609375,0.15234375,0.20703125,0.203125,1.0
老年,中收入,女,0.20078207249210409,0.19311174612723717,0.2052940291773199,0.20469243495262446,0.1961197172507144,1.0
老年,中收入,未指定,0.1650485436893204,0.18770226537216828,0.2524271844660194,0.21035598705501618,0.18446601941747573,1.0
老年,中收入,男,0.20195195195195195,0.2045045045045045,0.1933933933933934,0.20165165165165166,0.1984984984984985,1.0
老年,高收入,其他,0.22382671480144403,0.15162454873646208,0.2490974729241877,0.18050541516245489,0.19494584837545126,1.0
老年,高收入,女,0.19804699420201405,0.20521818736649375,0.20430271589868781,0.1994202014037229,0.19301190112908148,1.0
老年,高收入,未指定,0.20327868852459016,0.2459016393442623,0.18688524590163935,0.16721311475409836,0.19672131147540983,1.0
老年,高收入,男,0.19279941219691404,0.20396767083027187,0.2023512123438648,0.19794268919911828,0.202939015429831,1.0
