age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.2513089005235602,0.15706806282722513,0.2094240837696335,0.21465968586387435,0.16753926701570682
青年,女,0.1910186199342826,0.2,0.2,0.19978094194961665,0.20920043811610076
青年,未指定,0.1702127659574468,0.1595744680851064,0.25,0.20212765957446807,0.21808510638297873
青年,男,0.19130998702983137,0.19801124081279722,0.20968439256377,0.19671422395157803,0.20428015564202334
中年,其他,0.20042643923240938,0.21748400852878466,0.19616204690831557,0.19616204690831557,0.18976545842217485
中年,女,0.2036909871244635,0.19896995708154505,0.2,0.20660944206008583,0.19072961373390557
中年,未指定,0.212253829321663,0.2275711159737418,0.19037199124726478,0.18161925601750548,0.18818380743982493
中年,男,0.19974003466204507,0.20320623916811092,0.1996533795493934,0.20571923743500867,0.19168110918544193
中老年,其他,0.21621621621621623,0.1995841995841996,0.18087318087318088,0.20997920997921,0.19334719334719336
中老年,女,0.19958184510845892,0.1980137642651799,0.20324070040944334,0.20324070040944334,0.19592298980747452
中老年,未指定,0.20440881763527055,0.18236472945891782,0.2124248496993988,0.20440881763527055,0.1963927855711423
中老年,男,0.20047936997089538,0.19962335216572505,0.2024482109227872,0.1973121040917651,0.20013696284882726
老年,其他,0.22166874221668742,0.19676214196762143,0.17559153175591533,0.20174346201743462,0.20423412204234123
老年,女,0.19935643564356437,0.2021782178217822,0.1971782178217822,0.20202970297029704,0.19925742574257427
老年,未指定,0.21379310344827587,0.1735632183908046,0.21379310344827587,0.17471264367816092,0.22413793103448276
老年,男,0.20438423645320197,0.19921182266009851,0.1993103448275862,0.19763546798029558,0.19945812807881774
