age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.21608040201005024,0.19095477386934673,0.1658291457286432,0.21105527638190955,0.21608040201005024
青年,女,0.19884853852967227,0.20637732506643047,0.20261293179805137,0.1937555358724535,0.19840566873339238
青年,未指定,0.17708333333333334,0.23958333333333334,0.19791666666666666,0.19791666666666666,0.1875
青年,男,0.19569986836331724,0.19416410706450196,0.20754716981132076,0.19921017990346643,0.20337867485739358
中年,其他,0.19607843137254902,0.1980392156862745,0.2196078431372549,0.19215686274509805,0.19411764705882353
中年,女,0.202379918353166,0.1988187266568227,0.20689655172413793,0.19464952662207938,0.19725527664379397
中年,未指定,0.20087336244541484,0.22489082969432314,0.2292576419213974,0.1615720524017467,0.18340611353711792
中年,男,0.19876800277633178,0.20510150963040083,0.19920180461565157,0.20267221933020996,0.19425646364740587
中老年,其他,0.21413721413721415,0.20166320166320167,0.18295218295218296,0.19334719334719336,0.2079002079002079
中老年,女,0.1999312655726437,0.20233697053011426,0.19511985565770254,0.20508634762436637,0.19752556061517312
中老年,未指定,0.15471698113207547,0.23018867924528302,0.20943396226415095,0.20943396226415095,0.19622641509433963
中老年,男,0.20323585395397128,0.20574493857068696,0.2015054507700294,0.19640076137740092,0.1931129953279114
老年,其他,0.20817843866171004,0.19206939281288724,0.19578686493184635,0.20693928128872366,0.1970260223048327
老年,女,0.1978000488878025,0.20122219506233194,0.20117330725983867,0.19995111219750672,0.19985333659252016
老年,未指定,0.20611551528878821,0.19818799546998866,0.19365798414496035,0.22197055492638731,0.18006795016987542
老年,男,0.1960346964064436,0.19806691449814126,0.19920693928128871,0.20104089219330856,0.20565055762081785
