age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.193517854581959,0.2366556718772408,0.1398537214972035,0.2096658540083178,0.22030689803527892
青年,女,0.20159426710750655,0.2005043159559965,0.20391767395085084,0.21007356316079,0.18391017982485613
青年,未指定,0.18459919193291005,0.16545003904525854,0.18483685872406885,0.24208060299460157,0.22303330730316095
青年,男,0.18748157429245282,0.20125133586379718,0.1956211306014151,0.20535220739976415,0.21029375184257076
中年,其他,0.19068171075076557,0.2061162833713546,0.19659041864479931,0.19845037712970384,0.2081612101033767
中年,女,0.1983444364321129,0.2017010532687199,0.19668971353631517,0.20000896716895267,0.20325582959389935
中年,未指定,0.22118082121907676,0.22296608008161184,0.1932223922468758,0.1574959619144776,0.205134744537958
中年,男,0.19628555273090026,0.19542313898376767,0.19679720864804234,0.2084931204575022,0.20300097917978752
中老年,其他,0.21354644611971332,0.20472998873259068,0.1698474834183229,0.19842256269674408,0.21345351903262902
中老年,女,0.19936560007555942,0.20315572816187671,0.2031281414906341,0.19796429069057386,0.1963862395813559
中老年,未指定,0.21261230907457324,0.21257861635220127,0.1834119496855346,0.1998989218328841,0.19149820305480683
中老年,男,0.2023015994358959,0.20415821385295413,0.19647845702015213,0.19604259989913672,0.20101912979186112
老年,其他,0.1871658773797794,0.20980198963862315,0.21449957092457808,0.19900835902488637,0.189524203032133
老年,女,0.19651079422827167,0.2031285974525868,0.20348878572709334,0.19339668831559215,0.20347513427645605
老年,未指定,0.18406133360234037,0.20189649954605063,0.2305995494132284,0.18418911194054946,0.19925350549783113
老年,男,0.2002922810515821,0.19850028860786062,0.1970756152594847,0.2002264259852023,0.20390538909587028
