age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.20873515581413885,0.19430939666852634,0.13445445126325017,0.19414999601498367,0.26835100023910097,1.0
青年,低收入,女,0.1990229213823802,0.2137652324006987,0.18864232238771003,0.19696954036650785,0.20159998346270322,1.0
青年,低收入,未指定,0.15768799102132436,0.21025065469509913,0.15806210250654695,0.29797979797979796,0.17601945379723158,1.0
青年,低收入,男,0.17364692890905908,0.19065879311041384,0.18945688621948098,0.22780007272041694,0.21843731904062916,1.0
青年,中收入,其他,0.14296599676159635,0.26821602057338795,0.1249642823126012,0.23173635584341365,0.23211734450900084,1.0
青年,中收入,女,0.20220690754093137,0.19727057854970853,0.21217583555750308,0.21715863973761437,0.17118803861424264,1.0
青年,中收入,未指定,0.17512167727442907,0.15780606514414078,0.2105952826656683,0.2110632721827031,0.2454137027330588,1.0
青年,中收入,男,0.18791837767902345,0.2089849243404399,0.1891559318220172,0.19647226753670474,0.2174684986218147,1.0
青年,高收入,其他,0.22226922751501818,0.2535747525171334,0.15881208224046028,0.20653185548692782,0.15881208224046028,1.0
青年,高收入,女,0.20355492580235365,0.19047087236329624,0.21070944955537252,0.21589909678500133,0.17936565549397623,1.0
青年,高收入,未指定,0.2327596880029714,0.11625603565680327,0.1862077504023771,0.20911229416862698,0.25566423176922126,1.0
青年,高收入,男,0.2013719448433557,0.20455084143161886,0.2084129219357807,0.19091504817143734,0.1947492436178074,1.0
中年,低收入,其他,0.21189019971593379,0.2172816603379808,0.15226528305168266,0.2227600800023189,0.19580277689208384,1.0
中年,低收入,女,0.20212012043321015,0.19580681656477936,0.19600828999775985,0.1963013422639133,0.20976343074033738,1.0
中年,低收入,未指定,0.2189619813850765,0.19523584161539675,0.21877267707840353,0.16586212336330652,0.2011673765578167,1.0
中年,低收入,男,0.19362198845528092,0.19204099712496378,0.19436164166796674,0.21988455280928926,0.20009081994249928,1.0
中年,中收入,其他,0.18124532068879462,0.21069378587471924,0.23374719241327677,0.1638382830047417,0.21047541801846767,1.0
中年,中收入,女,0.1988664167982739,0.20101708299041307,0.19267438886046667,0.21115454767889316,0.1962875636719532,1.0
中年,中收入,未指定,0.21031530307148683,0.23532209839630333,0.17837727643381354,0.17827534656156566,0.19770997553683067,1.0
中年,中收入,男,0.19922823736871395,0.2020311834555427,0.19439111438877407,0.20661658554904408,0.1977328792379252,1.0
中年,高收入,其他,0.17672876231346923,0.18882278357553886,0.20758152085568451,0.20725641275724177,0.21961052049806562,1.0
中年,高收入,女,0.19405359934050595,0.20826726923676483,0.20142515879959721,0.19244559103784648,0.20380838158528553,1.0
中年,高收入,未指定,0.23301088637535253,0.23859053279558481,0.18191466779876883,0.13090942171816722,0.21557449131212664,1.0
中年,高收入,男,0.19593879118825655,0.1920616794358048,0.20166517866411976,0.1990822830803729,0.211252067631446,1.0
中老年,低收入,其他,0.21720679012345678,0.20384399551066218,0.17098063973063973,0.23698793490460157,0.17098063973063973,1.0
中老年,低收入,女,0.20872902943687488,0.2056541566311055,0.19677381291168938,0.1931367173129915,0.19570628370733875,1.0
中老年,低收入,未指定,0.20715796323409794,0.18282088823816495,0.20146412884333822,0.24987798926305516,0.15867903042134374,1.0
中老年,低收入,男,0.20433089466195864,0.20224587159971927,0.2007193124749101,0.19988093385001487,0.19282298741339712,1.0
中老年,中收入,其他,0.21377552731296737,0.20113342946245935,0.1383588746185574,0.18889373260454043,0.2578384360014755,1.0
中老年,中收入,女,0.1963825900632473,0.21444838253904594,0.20010543575150608,0.19692110599835894,0.19214248564784175,1.0
