age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.18263764102866234,0.19880990956491001,0.19336023801808702,0.20970925265855597,0.21548295872978465
青年,女,0.20846300093624892,0.18846977868913664,0.19962779797701308,0.20312351018673283,0.20031591221086853
青年,未指定,0.19097690302866902,0.1850154279380486,0.2528683981905875,0.18010245349150714,0.1910368173511878
青年,男,0.20034986066528732,0.19972420582664072,0.19497888989969972,0.1994688834476342,0.20547816016073808
中年,其他,0.21315386693076438,0.20456693976771406,0.1648284865400198,0.2044994147834699,0.21295129197803186
中年,女,0.20100225037994188,0.20120363713852832,0.2037359585424282,0.1920962722374303,0.2019618817016713
中年,未指定,0.21107025737851534,0.18844612275994568,0.19250941292082105,0.20922631863703114,0.19874788830368678
中年,男,0.20294703983867476,0.19912155100575044,0.19993370196269813,0.1977016680402024,0.20029603915267424
中老年,其他,0.2513143711916232,0.1897204074000748,0.22672078136342638,0.19601179084449724,0.13623264920037836
中老年,女,0.19842027915602375,0.20079562716281385,0.19978919358537042,0.19806603650530014,0.20292886359049184
中老年,未指定,0.20802750563154093,0.16561580496006725,0.20606589711255538,0.2343259934684903,0.18596479882734612
中老年,男,0.2007952976057712,0.20106204898402422,0.19870679652772616,0.20047492559574098,0.19896093128673745
老年,其他,0.20967389335481976,0.18149168337486962,0.220011117981774,0.18736922317786897,0.20145408211066765
老年,女,0.2022014148149627,0.196070195052806,0.20159369655346815,0.20261747422920534,0.1975172193495578
老年,未指定,0.20354589576913,0.19883591810253404,0.19884839486456474,0.18599109159191007,0.21277869967186117
老年,男,0.19764714199157013,0.1975044374261583,0.20296387622528753,0.20094754776316529,0.20093699659381875
