age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.22425592869648256,0.14913257997771764,0.19401559764443738,0.20881744389622792,0.2237784497851345,1.0
青年,低收入,女,0.2077032183985681,0.20394448009185775,0.20709871331599744,0.17168957482016817,0.20956401337340852,1.0
青年,低收入,未指定,0.2536802737327922,0.23864088485716559,0.13463833850560994,0.2237606429537678,0.14927985995066445,1.0
青年,低收入,男,0.2170775182171124,0.20922907343004943,0.19491351013844657,0.19032653018511866,0.18845336802927296,1.0
青年,中收入,其他,0.23537167252636865,0.15293822199899548,0.16486690105474636,0.293884982420894,0.15293822199899548,1.0
青年,中收入,女,0.1939043116403485,0.20685658532752293,0.21671812434313703,0.19948007556584346,0.1830409031231481,1.0
青年,中收入,未指定,0.19985780305723427,0.13352292925702097,0.2130821187344472,0.2531105581230004,0.2004265908282972,1.0
青年,中收入,男,0.17699202508349807,0.2019221593620067,0.20191193511008113,0.21530570513257447,0.20386817531183968,1.0
青年,高收入,其他,0.1645186953062848,0.23858392999204456,0.10461416070007955,0.2239459029435163,0.2683373110580748,1.0
青年,高收入,女,0.19832102943573135,0.2107035240350774,0.17811235440773118,0.2100273586901117,0.20283573343134842,1.0
青年,高收入,未指定,0.21553884711779447,0.1765873015873016,0.19611528822055138,0.1765873015873016,0.23517126148705095,1.0
青年,高收入,男,0.20782483716541653,0.19340103936190053,0.19140057856105794,0.2084794669338824,0.19889407797774258,1.0
中年,低收入,其他,0.21340403858829168,0.15177661933009767,0.20216909341482414,0.213643717418659,0.21900653124812752,1.0
中年,低收入,女,0.20203811544196668,0.2025607808117524,0.2028486660154312,0.20357816153154928,0.1889742761993004,1.0
中年,低收入,未指定,0.1709424790710235,0.24024439643532272,0.16466378611936267,0.265527950310559,0.1586213880637321,1.0
中年,低收入,男,0.20761436855233828,0.20490191564447502,0.1896523239343161,0.19829750584335212,0.19953388602551844,1.0
中年,中收入,其他,0.16797078768909754,0.2239734704523437,0.1956554139652731,0.23757358968626574,0.1748267382070199,1.0
中年,中收入,女,0.18862550246594278,0.18674169780373873,0.20529646552920747,0.20741114249211776,0.21192519170899327,1.0
中年,中收入,未指定,0.17183716211793965,0.23928267556777277,0.1839780090320047,0.24523856273316316,0.15966359054911972,1.0
中年,中收入,男,0.19170431391571127,0.19754974301213618,0.20811152629278393,0.201449436216174,0.20118498056319462,1.0
中年,高收入,其他,0.20351381568439547,0.2274716498961827,0.17367832614598308,0.1916946174732471,0.20364159080019167,1.0
中年,高收入,女,0.20365654793495927,0.20546323515257844,0.19929244958737685,0.19182645903054868,0.19976130829453675,1.0
中年,高收入,未指定,0.21172727583729603,0.19862474769936025,0.23700865519482742,0.16667236837603913,0.18596695289247717,1.0
中年,高收入,男,0.19889149779890067,0.20090254508007796,0.2019013292860782,0.19963687926437723,0.19866774857056593,1.0
中老年,低收入,其他,0.2589617828104941,0.2223575496230949,0.1605714473814148,0.14200599098061162,0.2161032292043846,1.0
中老年,低收入,女,0.19654018605899323,0.18633433593487936,0.20914025985643045,0.20645951204239998,0.201525706107297,1.0
中老年,低收入,未指定,0.19503868912152936,0.17683204369594901,0.16480265296833344,0.21958514857923142,0.24374146563495677,1.0
中老年,低收入,男,0.19852186830593468,0.2003014808674551,0.20156266671043885,0.20567314768458864,0.19394083643158272,1.0
中老年,中收入,其他,0.2681562428854848,0.17065079519953166,0.20717468370897973,0.2074348716947995,0.14658340651120436,1.0
中老年,中收入,女,0.20087420718380988,0.2018661277643098,0.19679265292794926,0.20552237720695468,0.1949446349169764,1.0
中老年,中收入,未指定,0.20516062884483938,0.14114832535885166,0.26913875598086123,0.16671223513328776,0.21784005468215994,1.0
中老年,中收入,男,0.19225553963179362,0.19588661669055232,0.21314629037592328,0.20436418255980598,0.19434737074192482,1.0
中老年,高收入,其他,0.18802340254674774,0.19370196168406562,0.22057473901571642,0.16651370884478606,0.23118618790868417,1.0
中老年,高收入,女,0.19412621658037466,0.20005198038424446,0.20339103611952752,0.19541751875739524,0.2070132481584581,1.0
中老年,高收入,未指定,0.18288186721106675,0.21131052134434322,0.1944300557603827,0.20000609403089673,0.21137146165331058,1.0
中老年,高收入,男,0.19740064042192504,0.20716299834412416,0.18742743243661145,0.19768036817232354,0.21032856062501581,1.0
老年,低收入,其他,0.24379559368012024,0.1923824187103633,0.18911983577110597,0.192364089592727,0.1823380622456835,1.0
老年,低收入,女,0.20237066285043162,0.20839571712629942,0.1899820681034225,0.20013429243003175,0.1991172594898147,1.0
老年,低收入,未指定,0.1818748592903036,0.1494033908872071,0.18828256238851462,0.24349271773201947,0.2369464697019552,1.0
老年,低收入,男,0.19838649978316159,0.2028146103024459,0.1926907185214956,0.20877885817496716,0.19732931321792976,1.0
老年,中收入,其他,0.19170606735956344,0.2459228093561892,0.1523817458499094,0.2068900876882381,0.20309928974609986,1.0
老年,中收入,女,0.20078595516253342,0.19315261231024936,0.20527563779643776,0.2046595798613228,0.1961262148694567,1.0
老年,中收入,未指定,0.16496677884200536,0.18766071274484425,0.2523254810596255,0.21064802830270082,0.18439899905082405,1.0
老年,中收入,男,0.20193500391981634,0.20452392449288628,0.19342832181411823,0.20167314897784483,0.19843960079533435,1.0
老年,高收入,其他,0.22378349245457346,0.15175546658453956,0.24888358484755158,0.18057052663997536,0.19500692947336,1.0
老年,高收入,女,0.1980482573377501,0.20517953086895918,0.20432921356634468,0.19942829384036656,0.19301470438657947,1.0
老年,高收入,未指定,0.20314084851876466,0.2459864992480151,0.1868769892623553,0.16734287013395824,0.19665279283690673,1.0
老年,高收入,男,0.1928083775542997,0.20394030365499025,0.20233345613306264,0.19797066915401437,0.20294719350363305,1.0
