age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.23192034642236428,0.15494741803399417,0.22081479954046013,0.22107991869679205,0.17123751730638936
青年,女,0.19781908648355445,0.202112709903485,0.1948277401030378,0.19718854637044633,0.20805191713947638
青年,未指定,0.2001067235859125,0.24487726787620065,0.19994663820704375,0.1650480256136606,0.1900213447171825
青年,男,0.1950181802596783,0.20178408639416934,0.19661438273413961,0.20785035080545675,0.198732999806556
中年,其他,0.19227342948320383,0.2134730100021425,0.19879117285551584,0.2092781993888206,0.1861841882703172
中年,女,0.20002441400626933,0.19934957402165476,0.19910819780872777,0.20321435727825288,0.19830345688509524
中年,未指定,0.18493580407358445,0.18072329651123709,0.201763427367855,0.21406484572811402,0.21851262631920948
中年,男,0.19692475118116867,0.19967150605640688,0.19753936161059968,0.20267957333313807,0.20318480781868672
中老年,其他,0.20224211087667232,0.1891418766954949,0.23682441048946185,0.18270769088084585,0.1890839110575251
中老年,女,0.20652342160558423,0.19276492566018813,0.19958670753556643,0.1990792448213314,0.2020457003773298
中老年,未指定,0.18748983432860097,0.15686502311964123,0.19178846109161884,0.21783581569347304,0.2460208657666659
中老年,男,0.2006602753012273,0.19812595590703921,0.19977198119894057,0.20275114708844705,0.19869064050434587
老年,其他,0.18891306161478089,0.18766164173453212,0.20586819660768949,0.21183650680579888,0.20572059323719863
老年,女,0.20175036800349389,0.2038048733002448,0.1982430546328976,0.20044778691446666,0.19575391714889703
老年,未指定,0.2193000113226062,0.18750864921307886,0.1968749606853951,0.18043831066715313,0.2158780681117667
老年,男,0.20159184757749,0.195511273818637,0.1991321100927045,0.20477386605551792,0.1989909024556506
