age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.20766046755669562,0.1857692531918615,0.19693348102372762,0.207573019296916,0.20206377893079927
青年,女,0.19058194667582526,0.20139245845790008,0.20742467793203437,0.20739817028054316,0.19320274665369713
青年,未指定,0.18805510019329108,0.1745002569058746,0.2109074894179247,0.20197695187296616,0.22456020160994347
青年,男,0.20384646041379625,0.20044066908825908,0.19730588355860215,0.19815647738012548,0.20025050955921705
中年,其他,0.15722120658135283,0.19654397466202447,0.21833044166792814,0.22931100734754714,0.19859336974114744
中年,女,0.2019972694851029,0.20348047774723232,0.19696764246972287,0.19599895980384874,0.20155565049409316
中年,未指定,0.20878708664001783,0.1824234822464745,0.2176257516968127,0.20432086464182306,0.18684281477487194
中年,男,0.20747822343003836,0.19237872134555245,0.1969120441850829,0.20002083328510814,0.20321017775421815
中老年,其他,0.16842920652027482,0.2126161929139162,0.21050563563698416,0.17281871660155373,0.23563024832727109
中老年,女,0.19876494269912953,0.19817197190129157,0.20190042898467656,0.2010684786999516,0.20009417771495075
中老年,未指定,0.20167643122024007,0.2263950145919733,0.19557632808900008,0.18303600816272794,0.19331621793605863
中老年,男,0.20163879572565502,0.19938054035644634,0.1990358351161464,0.20276425145030944,0.19718057735144282
老年,其他,0.17091086239948375,0.21113634781948512,0.20518287474930247,0.21935479789192644,0.19341511713980222
老年,女,0.1984283303208428,0.20186264897655237,0.20006071782134285,0.19957831314130217,0.20006998973995976
老年,未指定,0.2109769332805044,0.19805681407087117,0.2227658242748942,0.19811423682291399,0.17008619155081625
老年,男,0.2019011902727798,0.19790803213090902,0.19796792561384985,0.20168521074338702,0.2005376412390743
