age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.21328671328671328,0.09851398601398602,0.22945804195804195,0.34396853146853146,0.11477272727272728,1.0
青年,低收入,女,0.1902587519025875,0.21655902477820285,0.19796166029042742,0.19920605537043892,0.19601450765834327,1.0
青年,低收入,未指定,0.09749592532226997,0.15320788264928137,0.20825307452955993,0.3191583938361239,0.22188472366276485,1.0
青年,低收入,男,0.18503952054199602,0.20064970033874752,0.19799183531659864,0.2084843220707027,0.2078346217319552,1.0
青年,中收入,其他,0.1857327947564972,0.12872494474506516,0.19998475725935524,0.24274064476792928,0.2428168584711531,1.0
青年,中收入,女,0.1930896766637531,0.19620592086398042,0.2091614815633734,0.20593122842899145,0.1956116924799016,1.0
青年,中收入,未指定,0.12303020354563361,0.32263624425476034,0.2461424819435325,0.0773145108338805,0.23087655942219304,1.0
青年,中收入,男,0.21572215404394576,0.19248553646563815,0.21366584852734924,0.1897425783076204,0.18838388265544648,1.0
青年,高收入,其他,0.16393601551139117,0.21803199224430442,0.25428986912263696,0.09112942317014057,0.2726126999515269,1.0
青年,高收入,女,0.19086157477659754,0.21270573129450215,0.18795312763446298,0.18667237331880732,0.22180719297563,1.0
青年,高收入,未指定,0.1287520950784702,0.2568947127837879,0.1999847630656712,0.18566204479658693,0.22870638427548376,1.0
青年,高收入,男,0.1783651048246299,0.21416658386680104,0.1923500021291394,0.2015620786078267,0.21355623057160295,1.0
中年,低收入,其他,0.23684395172607353,0.18425484142576481,0.17737861352792592,0.17776452427729442,0.22375806904294135,1.0
中年,低收入,女,0.2042032944969136,0.19311596398061795,0.19973680094796747,0.20450622702468124,0.19843771354981973,1.0
中年,低收入,未指定,0.22212540517932453,0.14415670419295248,0.19605451186783313,0.19601965773238994,0.24164372102749992,1.0
中年,低收入,男,0.19187128855281813,0.20593968534462093,0.20598763022171082,0.19952055122910117,0.19668084465174895,1.0
中年,中收入,其他,0.212361273364486,0.19870765186915887,0.1712178738317757,0.15774678738317757,0.2599664135514019,1.0
中年,中收入,女,0.19635868616705643,0.19608502914586898,0.21462110370344514,0.20156794303466088,0.19136723794896854,1.0
中年,中收入,未指定,0.22027449864884086,0.19314464514293841,0.21991893045086047,0.15321433650974256,0.2134475892476177,1.0
