age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.1999491998983998,0.2000762001524003,0.2093726187452375,0.18110236220472442,0.209499618999238
青年,女,0.19681628687311467,0.1934393817857264,0.19720380057166745,0.21089557466134917,0.20164495610814231
青年,未指定,0.24997826275976,0.1686230182882648,0.19015737761933746,0.23896472770483726,0.15227661362780048
青年,男,0.20685079591903013,0.19313273359098437,0.18464115209917556,0.20943967857026868,0.20593563982054125
中年,其他,0.21196204482912182,0.2353585987188417,0.16925676832958425,0.20130856275049386,0.1821140253719584
中年,女,0.20158685315755298,0.19538728627924137,0.2019467893552902,0.20166289601622986,0.1994161751916856
中年,未指定,0.1971034562344931,0.2098897928567307,0.2207604869886331,0.19041024753332178,0.18183601638682131
中年,男,0.2009538564749008,0.1973521077689173,0.20136758963600748,0.20216216116041727,0.19816428495975716
中老年,其他,0.15618899284182677,0.20804574403396664,0.19796456117517788,0.2198444617501787,0.21795624019885
中老年,女,0.20091163035537493,0.20123668117072235,0.19758392844603853,0.19506443586012678,0.20520332416773737
中老年,未指定,0.22772344089410124,0.20469560715371024,0.19828022825242828,0.18573084671746445,0.1835698769822958
中老年,男,0.20618998233433605,0.19431585617681138,0.2024689561416274,0.1986834567228075,0.19834174862441767
老年,其他,0.19753660837759943,0.20125883706202422,0.20967262481744278,0.18907112300156384,0.20246080674136974
老年,女,0.19940641600129927,0.20335274508211676,0.19621096514216593,0.19804386731813087,0.20298600645628717
老年,未指定,0.180409957599563,0.2256197487188825,0.18663996046094217,0.21347189345264417,0.19385843976796815
老年,男,0.20047993504544018,0.1990023863262485,0.19694978454486659,0.20066263283215335,0.20290526125129138
