age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.21028151178647964,0.17799045392557958,0.15534287940775374,0.24644457432300798,0.20994058055717904
青年,女,0.1999269605474588,0.20713426898744844,0.20100682076118345,0.1936511860483409,0.1982807636555684
青年,未指定,0.22268559434379143,0.18139637649138313,0.18136875828546178,0.22268559434379143,0.19186367653557224
青年,男,0.2003332013337426,0.20164655820830474,0.196193959729971,0.20472902202362403,0.19709725870435763
中年,其他,0.19669802558975535,0.19883961058117808,0.19051365260432032,0.2131532653707892,0.200795445853957
中年,女,0.19817914363721736,0.19834574212880296,0.20244927704165752,0.2008600763467836,0.20016576084553853
中年,未指定,0.18458166038495522,0.22630937335734178,0.1949157281379665,0.22627582118931253,0.16791741693042397
中年,男,0.1994327079305513,0.20113168840652826,0.19985937599682194,0.19978788760395794,0.1997883400621406
中老年,其他,0.23613975873492093,0.19538721170073128,0.19729358084880305,0.17186490822343062,0.19931454049211408
中老年,女,0.19718112389135636,0.19614821325306633,0.20307105891957639,0.20243485583840443,0.2011647480975965
中老年,未指定,0.19393129894330924,0.17777394788715706,0.20816053944009394,0.19599943987849672,0.22413477385094305
中老年,男,0.1960566272350914,0.2010752053369149,0.2008016995181132,0.2026124648547329,0.19945400305514763
老年,其他,0.22088259848175976,0.19535855967797258,0.19779835750480518,0.19291229023886722,0.1930481940965953
老年,女,0.200425205775516,0.20226772854209785,0.19977864099129966,0.2014086676520862,0.19611975703900025
老年,未指定,0.18324174234974258,0.19417481344362816,0.20928443338925204,0.20729449875629086,0.20600451206108636
老年,男,0.19767680038059243,0.20375835023753988,0.19618561809928442,0.20278916104477906,0.1995900702378042
