age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.22738303515999775,0.17461482024944974,0.19577854280715615,0.17986342344376094,0.22236017833963542
青年,女,0.2008365576151243,0.19839245535814679,0.19109210537217228,0.1988457682707,0.21083311338385663
青年,未指定,0.23307101681536585,0.21527495395507928,0.15691152199392447,0.23316669457267922,0.16157581266295118
青年,男,0.20571100505106155,0.19185799036180912,0.20268036813017937,0.18771971537761178,0.2120309210793382
中年,其他,0.18910964827983856,0.20271958485489142,0.22520661157024793,0.1870315202767634,0.1959326350182587
中年,女,0.20509451764731698,0.20337613964255544,0.19638880050906776,0.19517738744372642,0.1999631547573334
中年,未指定,0.1772568854131248,0.23695171710302618,0.18343038082284938,0.2130015300918055,0.18935948656919416
中年,男,0.19713787158531698,0.19459799183509383,0.2070127057655043,0.20597310592503693,0.19527832488904795
中老年,其他,0.22581811013273756,0.20529416918561352,0.2197178779515486,0.16025978008498706,0.18891006264511323
中老年,女,0.20004077066825643,0.19741633383060486,0.20405113033645597,0.2010786967194073,0.1974130684452754
中老年,未指定,0.16986694639209407,0.1946447303042014,0.20071771655716888,0.21741290785623585,0.2173576988902998
中老年,男,0.19651872435405537,0.20561560046705699,0.19736750533444744,0.20195574421398377,0.1985424256304564
老年,其他,0.18136752358582384,0.19945106995938178,0.20558922384147213,0.21646400809769137,0.1971281745156309
老年,女,0.20160790589512487,0.19683555341636932,0.20180642261214074,0.19863254052099905,0.20111757755536602
老年,未指定,0.20023188329850716,0.21376495942042276,0.2149243759129586,0.172137322075421,0.19894145929269044
老年,男,0.19811157067115806,0.20076975795909352,0.19931481115311775,0.2011265174455389,0.20067734277109178
