age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.6,0.0,0.0,0.2,0.2
青年,女,0.20353982300884957,0.17699115044247787,0.19469026548672566,0.168141592920354,0.25663716814159293
青年,未指定,0.0,0.4,0.0,0.4,0.2
青年,男,0.16176470588235295,0.19852941176470587,0.19117647058823528,0.25,0.19852941176470587
中年,其他,0.2,0.2,0.0,0.3,0.3
中年,女,0.2012012012012012,0.18018018018018017,0.14414414414414414,0.26426426426426425,0.21021021021021022
中年,未指定,0.1875,0.25,0.125,0.3125,0.125
中年,男,0.18670886075949367,0.1962025316455696,0.21518987341772153,0.20253164556962025,0.19936708860759494
中老年,其他,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285
中老年,女,0.2358490566037736,0.17295597484276728,0.2389937106918239,0.16981132075471697,0.18238993710691823
中老年,未指定,0.6,0.1,0.1,0.2,0.0
中老年,男,0.17575757575757575,0.18787878787878787,0.23333333333333334,0.23030303030303031,0.17272727272727273
老年,其他,0.25,0.2916666666666667,0.16666666666666666,0.125,0.16666666666666666
老年,女,0.15185185185185185,0.2388888888888889,0.2111111111111111,0.21851851851851853,0.17962962962962964
老年,未指定,0.22727272727272727,0.18181818181818182,0.2727272727272727,0.13636363636363635,0.18181818181818182
老年,男,0.2025089605734767,0.1989247311827957,0.1935483870967742,0.1953405017921147,0.20967741935483872
