age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.0,0.5,0.0,0.5,0.0,1.0
青年,低收入,女,0.2549019607843137,0.17647058823529413,0.0784313725490196,0.21568627450980393,0.27450980392156865,1.0
青年,低收入,未指定,0.0,0.0,0.0,0.0,1.0,1.0
青年,低收入,男,0.24390243902439024,0.0975609756097561,0.1951219512195122,0.21951219512195122,0.24390243902439024,1.0
青年,中收入,其他,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0
青年,中收入,女,0.17647058823529413,0.08823529411764706,0.20588235294117646,0.2647058823529412,0.2647058823529412,1.0
青年,中收入,未指定,0.5,0.0,0.0,0.0,0.5,1.0
青年,中收入,男,0.24324324324324326,0.08108108108108109,0.21621621621621623,0.1891891891891892,0.2702702702702703,1.0
青年,高收入,其他,0.0,0.25,0.25,0.5,0.0,1.0
青年,高收入,女,0.18181818181818182,0.2727272727272727,0.12121212121212122,0.15151515151515152,0.2727272727272727,1.0
青年,高收入,未指定,0.0,0.0,0.0,0.0,1.0,1.0
青年,高收入,男,0.20454545454545456,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,1.0
中年,低收入,其他,0.2,0.2,0.0,0.0,0.6,1.0
中年,低收入,女,0.16831683168316833,0.22772277227722773,0.16831683168316833,0.24752475247524752,0.18811881188118812,1.0
中年,低收入,未指定,0.0,0.2,0.2,0.6,0.0,1.0
中年,低收入,男,0.16161616161616163,0.15151515151515152,0.1717171717171717,0.31313131313131315,0.20202020202020202,1.0
中年,中收入,其他,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0
中年,中收入,女,0.17307692307692307,0.23076923076923078,0.22115384615384615,0.17307692307692307,0.20192307692307693,1.0
中年,中收入,未指定,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0
中年,中收入,男,0.29310344827586204,0.1810344827586207,0.1896551724137931,0.19827586206896552,0.13793103448275862,1.0
中年,高收入,其他,,,,,,
中年,高收入,女,0.1523809523809524,0.23809523809523808,0.20952380952380953,0.13333333333333333,0.26666666666666666,1.0
中年,高收入,未指定,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0
中年,高收入,男,0.2018348623853211,0.1926605504587156,0.1926605504587156,0.1926605504587156,0.22018348623853212,1.0
中老年,低收入,其他,0.0,0.0,1.0,0.0,0.0,1.0
中老年,低收入,女,0.18548387096774194,0.1532258064516129,0.21774193548387097,0.25,0.1935483870967742,1.0
中老年,低收入,未指定,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0
中老年,低收入,男,0.17094017094017094,0.20512820512820512,0.20512820512820512,0.23931623931623933,0.1794871794871795,1.0
中老年,中收入,其他,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
中老年,中收入,女,0.25217391304347825,0.16521739130434782,0.16521739130434782,0.19130434782608696,0.22608695652173913,1.0
中老年,中收入,未指定,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,1.0
中老年,中收入,男,0.20689655172413793,0.22988505747126436,0.16091954022988506,0.19540229885057472,0.20689655172413793,1.0
中老年,高收入,其他,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,1.0
中老年,高收入,女,0.14414414414414414,0.1981981981981982,0.17117117117117117,0.25225225225225223,0.23423423423423423,1.0
中老年,高收入,未指定,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,1.0
中老年,高收入,男,0.18518518518518517,0.25925925925925924,0.2222222222222222,0.13580246913580246,0.19753086419753085,1.0
老年,低收入,其他,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,1.0
老年,低收入,女,0.22905027932960895,0.21787709497206703,0.2346368715083799,0.2011173184357542,0.11731843575418995,1.0
老年,低收入,未指定,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,1.0
老年,低收入,男,0.13559322033898305,0.2937853107344633,0.21468926553672316,0.1807909604519774,0.1751412429378531,1.0
老年,中收入,其他,0.25,0.0,0.25,0.0,0.5,1.0
老年,中收入,女,0.1836734693877551,0.17346938775510204,0.2193877551020408,0.19387755102040816,0.22959183673469388,1.0
老年,中收入,未指定,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,1.0
老年,中收入,男,0.24736842105263157,0.2,0.14736842105263157,0.18947368421052632,0.21578947368421053,1.0
老年,高收入,其他,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0
老年,高收入,女,0.1827956989247312,0.22043010752688172,0.22580645161290322,0.21505376344086022,0.15591397849462366,1.0
老年,高收入,未指定,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.0
老年,高收入,男,0.17058823529411765,0.2,0.23529411764705882,0.20588235294117646,0.18823529411764706,1.0
