age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.375,0.0,0.0,0.5,0.125
青年,女,0.2076923076923077,0.16153846153846155,0.2,0.17692307692307693,0.25384615384615383
青年,未指定,0.2,0.0,0.4,0.2,0.2
青年,男,0.18181818181818182,0.15151515151515152,0.18181818181818182,0.23484848484848486,0.25
中年,其他,0.2,0.0,0.2,0.1,0.5
中年,女,0.2032258064516129,0.24516129032258063,0.18064516129032257,0.17096774193548386,0.2
中年,未指定,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.0
中年,男,0.209375,0.14375,0.228125,0.221875,0.196875
中老年,其他,0.3125,0.125,0.25,0.25,0.0625
中老年,女,0.1858108108108108,0.16554054054054054,0.23310810810810811,0.20945945945945946,0.20608108108108109
中老年,未指定,0.13636363636363635,0.22727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182
中老年,男,0.21069182389937108,0.1761006289308176,0.2138364779874214,0.18238993710691823,0.2169811320754717
老年,其他,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.3684210526315789,0.21052631578947367
老年,女,0.18989547038327526,0.18815331010452963,0.1986062717770035,0.21254355400696864,0.21080139372822299
老年,未指定,0.1388888888888889,0.25,0.3611111111111111,0.08333333333333333,0.16666666666666666
老年,男,0.2029520295202952,0.2066420664206642,0.17712177121771217,0.17712177121771217,0.23616236162361623
