age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.0,0.0,0.0,0.5,0.5,1.0
青年,低收入,女,0.23809523809523808,0.30952380952380953,0.11904761904761904,0.11904761904761904,0.21428571428571427,1.0
青年,低收入,未指定,0.0,0.0,0.5,0.0,0.5,1.0
青年,低收入,男,0.15789473684210525,0.15789473684210525,0.18421052631578946,0.21052631578947367,0.2894736842105263,1.0
青年,中收入,其他,0.2,0.4,0.0,0.2,0.2,1.0
青年,中收入,女,0.22448979591836735,0.14285714285714285,0.2653061224489796,0.08163265306122448,0.2857142857142857,1.0
青年,中收入,未指定,0.0,0.0,0.5,0.5,0.0,1.0
青年,中收入,男,0.16216216216216217,0.16216216216216217,0.13513513513513514,0.2972972972972973,0.24324324324324326,1.0
青年,高收入,其他,0.0,0.0,0.0,0.5,0.5,1.0
青年,高收入,女,0.22727272727272727,0.20454545454545456,0.18181818181818182,0.18181818181818182,0.20454545454545456,1.0
青年,高收入,未指定,0.5,0.0,0.5,0.0,0.0,1.0
青年,高收入,男,0.35555555555555557,0.13333333333333333,0.15555555555555556,0.13333333333333333,0.2222222222222222,1.0
中年,低收入,其他,1.0,0.0,0.0,0.0,0.0,1.0
中年,低收入,女,0.1827956989247312,0.25806451612903225,0.22580645161290322,0.1935483870967742,0.13978494623655913,1.0
中年,低收入,未指定,0.0,0.2,0.2,0.2,0.4,1.0
中年,低收入,男,0.24210526315789474,0.16842105263157894,0.16842105263157894,0.22105263157894736,0.2,1.0
中年,中收入,其他,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0
中年,中收入,女,0.17,0.16,0.24,0.23,0.2,1.0
中年,中收入,未指定,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0
中年,中收入,男,0.21176470588235294,0.21176470588235294,0.18823529411764706,0.18823529411764706,0.2,1.0
中年,高收入,其他,0.0,0.0,0.0,0.0,1.0,1.0
中年,高收入,女,0.19327731092436976,0.19327731092436976,0.20168067226890757,0.20168067226890757,0.21008403361344538,1.0
中年,高收入,未指定,0.25,0.25,0.25,0.25,0.0,1.0
中年,高收入,男,0.125,0.27884615384615385,0.18269230769230768,0.21153846153846154,0.20192307692307693,1.0
中老年,低收入,其他,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0
中老年,低收入,女,0.28846153846153844,0.22115384615384615,0.08653846153846154,0.19230769230769232,0.21153846153846154,1.0
中老年,低收入,未指定,0.0,0.4,0.2,0.2,0.2,1.0
中老年,低收入,男,0.22033898305084745,0.22033898305084745,0.16101694915254236,0.19491525423728814,0.2033898305084746,1.0
中老年,中收入,其他,0.0,0.25,0.25,0.25,0.25,1.0
中老年,中收入,女,0.16037735849056603,0.20754716981132076,0.24528301886792453,0.25471698113207547,0.1320754716981132,1.0
中老年,中收入,未指定,0.0,0.0,0.5,0.5,0.0,1.0
中老年,中收入,男,0.27927927927927926,0.15315315315315314,0.18018018018018017,0.1981981981981982,0.1891891891891892,1.0
中老年,高收入,其他,0.25,0.0,0.0,0.5,0.25,1.0
中老年,高收入,女,0.23809523809523808,0.1523809523809524,0.18095238095238095,0.19047619047619047,0.23809523809523808,1.0
中老年,高收入,未指定,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0
中老年,高收入,男,0.16161616161616163,0.2222222222222222,0.1717171717171717,0.25252525252525254,0.1919191919191919,1.0
老年,低收入,其他,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,1.0
老年,低收入,女,0.24404761904761904,0.16666666666666666,0.22023809523809523,0.20238095238095238,0.16666666666666666,1.0
老年,低收入,未指定,0.2,0.0,0.2,0.0,0.6,1.0
老年,低收入,男,0.2,0.19444444444444445,0.15555555555555556,0.22777777777777777,0.2222222222222222,1.0
老年,中收入,其他,0.25,0.125,0.25,0.125,0.25,1.0
老年,中收入,女,0.19318181818181818,0.20454545454545456,0.23295454545454544,0.1590909090909091,0.21022727272727273,1.0
老年,中收入,未指定,0.25,0.25,0.25,0.0,0.25,1.0
老年,中收入,男,0.1793103448275862,0.2413793103448276,0.2206896551724138,0.20689655172413793,0.15172413793103448,1.0
老年,高收入,其他,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0
老年,高收入,女,0.22285714285714286,0.2342857142857143,0.17142857142857143,0.19428571428571428,0.17714285714285713,1.0
老年,高收入,未指定,0.0,0.25,0.0,0.25,0.5,1.0
老年,高收入,男,0.2127659574468085,0.22340425531914893,0.19148936170212766,0.21808510638297873,0.15425531914893617,1.0
