age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
青年,低收入,女,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.19230769230769232,0.3076923076923077,1.0
青年,低收入,未指定,0.0,0.0,1.0,0.0,0.0,1.0
青年,低收入,男,0.17307692307692307,0.15384615384615385,0.21153846153846154,0.25,0.21153846153846154,1.0
青年,中收入,其他,0.4,0.0,0.0,0.4,0.2,1.0
青年,中收入,女,0.1111111111111111,0.19444444444444445,0.25,0.2222222222222222,0.2222222222222222,1.0
青年,中收入,未指定,0.25,0.0,0.25,0.25,0.25,1.0
青年,中收入,男,0.17073170731707318,0.1951219512195122,0.1951219512195122,0.21951219512195122,0.21951219512195122,1.0
青年,高收入,其他,,,,,,
青年,高收入,女,0.30952380952380953,0.14285714285714285,0.21428571428571427,0.11904761904761904,0.21428571428571427,1.0
青年,高收入,未指定,,,,,,
青年,高收入,男,0.20512820512820512,0.10256410256410256,0.1282051282051282,0.23076923076923078,0.3333333333333333,1.0
中年,低收入,其他,0.5,0.0,0.0,0.0,0.5,1.0
中年,低收入,女,0.1792452830188679,0.25471698113207547,0.16037735849056603,0.1320754716981132,0.27358490566037735,1.0
中年,低收入,未指定,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0
中年,低收入,男,0.22429906542056074,0.09345794392523364,0.24299065420560748,0.18691588785046728,0.2523364485981308,1.0
中年,中收入,其他,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0
中年,中收入,女,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.24528301886792453,0.18867924528301888,1.0
中年,中收入,未指定,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0
中年,中收入,男,0.23809523809523808,0.17142857142857143,0.2,0.2,0.19047619047619047,1.0
中年,高收入,其他,0.0,0.0,0.4,0.0,0.6,1.0
中年,高收入,女,0.24489795918367346,0.29591836734693877,0.19387755102040816,0.1326530612244898,0.1326530612244898,1.0
中年,高收入,未指定,0.2,0.6,0.0,0.2,0.0,1.0
中年,高收入,男,0.16666666666666666,0.16666666666666666,0.24074074074074073,0.2777777777777778,0.14814814814814814,1.0
中老年,低收入,其他,0.2,0.2,0.2,0.4,0.0,1.0
中老年,低收入,女,0.1595744680851064,0.1595744680851064,0.26595744680851063,0.1595744680851064,0.2553191489361702,1.0
中老年,低收入,未指定,0.125,0.25,0.125,0.125,0.375,1.0
中老年,低收入,男,0.22807017543859648,0.15789473684210525,0.24561403508771928,0.19298245614035087,0.17543859649122806,1.0
中老年,中收入,其他,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0
中老年,中收入,女,0.1702127659574468,0.19148936170212766,0.24468085106382978,0.23404255319148937,0.1595744680851064,1.0
中老年,中收入,未指定,0.125,0.0,0.625,0.125,0.125,1.0
中老年,中收入,男,0.2,0.19,0.23,0.16,0.22,1.0
中老年,高收入,其他,0.5,0.0,0.25,0.125,0.125,1.0
中老年,高收入,女,0.2222222222222222,0.14814814814814814,0.19444444444444445,0.23148148148148148,0.2037037037037037,1.0
中老年,高收入,未指定,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,1.0
中老年,高收入,男,0.20192307692307693,0.18269230769230768,0.16346153846153846,0.19230769230769232,0.25961538461538464,1.0
老年,低收入,其他,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,1.0
老年,低收入,女,0.18781725888324874,0.16751269035532995,0.2436548223350254,0.19796954314720813,0.20304568527918782,1.0
老年,低收入,未指定,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.21428571428571427,1.0
老年,低收入,男,0.18041237113402062,0.19072164948453607,0.18041237113402062,0.21649484536082475,0.23195876288659795,1.0
老年,中收入,其他,0.0,0.4,0.0,0.4,0.2,1.0
老年,中收入,女,0.20618556701030927,0.16494845360824742,0.17525773195876287,0.23195876288659795,0.22164948453608246,1.0
老年,中收入,未指定,0.0625,0.3125,0.375,0.125,0.125,1.0
老年,中收入,男,0.19135802469135801,0.2345679012345679,0.16666666666666666,0.14814814814814814,0.25925925925925924,1.0
老年,高收入,其他,0.2,0.0,0.2,0.4,0.2,1.0
老年,高收入,女,0.17486338797814208,0.23497267759562843,0.17486338797814208,0.20765027322404372,0.20765027322404372,1.0
老年,高收入,未指定,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,1.0
老年,高收入,男,0.23655913978494625,0.1989247311827957,0.1827956989247312,0.16129032258064516,0.22043010752688172,1.0
