age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285
青年,女,0.1968503937007874,0.1732283464566929,0.23622047244094488,0.1968503937007874,0.1968503937007874
青年,未指定,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855
青年,男,0.203125,0.1796875,0.1875,0.2109375,0.21875
中年,其他,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182
中年,女,0.27167630057803466,0.17052023121387283,0.17630057803468208,0.1676300578034682,0.2138728323699422
中年,未指定,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.42857142857142855
中年,男,0.2127659574468085,0.16666666666666666,0.2198581560283688,0.18085106382978725,0.2198581560283688
中老年,其他,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.07142857142857142
中老年,女,0.24422442244224424,0.17491749174917492,0.1716171617161716,0.18151815181518152,0.22772277227722773
中老年,未指定,0.125,0.125,0.25,0.25,0.25
中老年,男,0.19230769230769232,0.1762820512820513,0.23717948717948717,0.1987179487179487,0.1955128205128205
老年,其他,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.14285714285714285
老年,女,0.1872791519434629,0.2049469964664311,0.1872791519434629,0.20848056537102475,0.21201413427561838
老年,未指定,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.14285714285714285
老年,男,0.21654929577464788,0.20246478873239437,0.19014084507042253,0.2147887323943662,0.176056338028169
