age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.0,0.14253048780487804,0.4291158536585366,0.2858231707317073,0.14253048780487804
青年,女,0.1969347050178459,0.17329414234726012,0.23619567499475122,0.19668276296451817,0.1968927146756246
青年,未指定,0.0,0.2862595419847328,0.14274809160305343,0.14274809160305343,0.42824427480916033
青年,男,0.2031171861976996,0.17973828971495248,0.18765627604600768,0.21082680446741123,0.218661443573929
中年,其他,0.2725509214354995,0.00048496605237633366,0.27303588748787583,0.2725509214354995,0.1813773035887488
中年,女,0.27149418909337525,0.17059712074971484,0.17633095964733808,0.16754523875581862,0.2140324917537532
中年,未指定,0.2139588100686499,0.07131960335621663,0.14263920671243327,0.14378337147215867,0.4282990083905416
中年,男,0.2129923641037272,0.16674226960006047,0.219645422242383,0.18078551447796173,0.21983442957586755
中老年,其他,0.1427483821850019,0.2139322421012562,0.21431290445374954,0.35744194899124476,0.07156452226874763
中老年,女,0.24422965193049173,0.1749326572650927,0.17162273983696896,0.18157009806510677,0.22764485290233982
中老年,未指定,0.12566489361702127,0.12566489361702127,0.25,0.24933510638297873,0.24933510638297873
中老年,男,0.19227811105983694,0.17634893777025756,0.23712591225281582,0.19873865559144746,0.19550838332564222
老年,其他,0.2854240731335703,0.19019807008633824,0.14271203656678516,0.23819197562214323,0.14347384459116302
老年,女,0.18732151440608477,0.2049273805147925,0.1872366895693726,0.208537148565989,0.21197726694376112
老年,未指定,0.14238578680203046,0.19060913705583757,0.23781725888324873,0.28578680203045687,0.1434010152284264
老年,男,0.21654956038175396,0.20236529646050952,0.19020064627639588,0.2148211467648606,0.17606335011648006
