age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.0,0.0017761989342806395,0.0017761989342806395,0.9964476021314387,0.0
青年,女,0.26061364479050797,0.18256395995550612,0.200083426028921,0.1135520949202818,0.24318687430478308
青年,未指定,0.0013333333333333333,0.49866666666666665,0.25066666666666665,0.24933333333333332,0.0
青年,男,0.21374719576330403,0.16564304365415028,0.23434224559596925,0.1931521459306388,0.19311536905593762
中年,其他,0.0005333333333333334,0.0,0.1008,0.4992,0.3994666666666667
中年,女,0.20482245455401715,0.16614862955637186,0.2259583686540454,0.2051050202505416,0.197965526985024
中年,未指定,0.21431290445374954,0.2139322421012562,0.1427483821850019,0.2862580890749905,0.1427483821850019
中年,男,0.178887885779249,0.19122613434981778,0.18179690373491156,0.22262346607817568,0.225465610057846
中老年,其他,0.23067434210526316,0.30756578947368424,0.23067434210526316,0.15419407894736842,0.07689144736842106
中老年,女,0.20652687175361584,0.21296280102834958,0.20336137393098866,0.16722922751359764,0.2099197257734483
中老年,未指定,0.3633720930232558,0.1816860465116279,0.27228682170542634,0.1816860465116279,0.0009689922480620155
中老年,男,0.15776723528818007,0.23636485986339625,0.2553413411392618,0.18629924968877226,0.16422731402038962
老年,其他,0.2942651206518333,0.0589157004073958,0.5869633343779379,0.059542463177687244,0.00031338138514572234
老年,女,0.1897746140193515,0.18782801198496155,0.2128475734269738,0.2127235252581156,0.19682627531059754
老年,未指定,0.18498023715415018,0.11126482213438735,0.18557312252964428,0.22213438735177865,0.29604743083003954
老年,男,0.21482084844811092,0.16878036767979088,0.19375645239200234,0.2041655222056999,0.21847680927439597
