age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.0,0.2,0.2,0.0,0.6
青年,女,0.16821298910851148,0.20173905248532115,0.21021021021021022,0.2098516426874636,0.20998610550849356
青年,未指定,0.20042643923240938,0.0010660980810234541,0.39872068230277186,0.20042643923240938,0.19936034115138593
青年,男,0.2268553768979263,0.16818202176736685,0.20992520266941372,0.13472477269673488,0.26031262596855825
中年,其他,0.2724188075618032,0.27290353853611243,0.36403296170625304,0.0,0.09064469219583131
中年,女,0.16532435663499653,0.24166299628767382,0.22119801170326558,0.15950418423205184,0.21231045114201222
中年,未指定,0.11084765856550088,0.27800829875518673,0.1117368109069354,0.27771191464137523,0.22169531713100177
中年,男,0.21072208680236792,0.18395644053309695,0.17791003197315522,0.23438538731837033,0.1930260533730096
中老年,其他,0.11137440758293839,0.11137440758293839,0.3335308056872038,0.11078199052132702,0.33293838862559244
中老年,女,0.18969366938139529,0.1838786885772573,0.24100043371403787,0.189725796347164,0.19570141198014554
中老年,未指定,0.21048206278026907,0.21048206278026907,0.3155829596412556,0.15751121076233185,0.10594170403587444
中老年,男,0.19703241418837164,0.22083359867541233,0.16425205374769153,0.21491116347194802,0.20297076991657645
老年,其他,0.06714031971580817,0.2,0.3325044404973357,0.13321492007104796,0.26714031971580815
老年,女,0.17434948775975886,0.19718666954635516,0.21652127369874077,0.2235170386785986,0.18842553031654663
老年,未指定,0.14285714285714285,0.2854605430093885,0.2857142857142857,0.14361837097183455,0.1423496574473484
老年,男,0.19822435536594277,0.17042435734107586,0.21664247128650294,0.220316218805242,0.19439259720123644
