age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0
青年,低收入,女,0.19978689397975494,0.2753063399041023,0.24973361747469366,0.10055940330314331,0.17461374533830581,1.0
青年,低收入,未指定,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0
青年,低收入,男,0.23939745075318655,0.19582850521436848,0.2827346465816918,0.19536500579374275,0.08667439165701044,1.0
青年,中收入,其他,0.0,0.0,0.0,1.0,0.0,1.0
青年,中收入,女,0.19072426937738246,0.19047013977128335,0.21448538754764931,0.2617534942820839,0.142566709021601,1.0
青年,中收入,未指定,1.0,0.0,0.0,0.0,0.0,1.0
青年,中收入,男,0.19508388607101054,0.19521394199505787,0.21953439979191053,0.1949538301469632,0.19521394199505787,1.0
青年,高收入,其他,0.0,0.0,0.0026666666666666666,0.0,0.9973333333333333,1.0
青年,高收入,女,0.16672224074691563,0.29120818050461267,0.22940980326775592,0.187729243081027,0.12493053239968878,1.0
青年,高收入,未指定,0.0,0.0,0.0,1.0,0.0,1.0
青年,高收入,男,0.19534096824570535,0.17100468505986466,0.316762103071317,0.19521082769390943,0.12168141592920353,1.0
中年,低收入,其他,0.005291005291005291,0.4947089947089947,0.0026455026455026454,0.0,0.4973544973544973,1.0
中年,低收入,女,0.12392638036809817,0.2125058990089665,0.23902784332232185,0.16828692779613025,0.25625294950448324,1.0
中年,低收入,未指定,0.0,0.5,0.0,0.0,0.5,1.0
中年,低收入,男,0.2003527173156356,0.156402283380517,0.18276326170696616,0.26054671183923517,0.19993502575764607,1.0
中年,中收入,其他,0.3321554770318021,0.0017667844522968198,0.3321554770318021,0.0035335689045936395,0.3303886925795053,1.0
中年,中收入,女,0.14298528884104772,0.15984930032292788,0.15114818801578758,0.2690168640114819,0.27700035880875495,1.0
中年,中收入,未指定,0.4993324432576769,0.0,0.24966622162883845,0.25100133511348466,0.0,1.0
中年,中收入,男,0.17435144395496818,0.21086637298091043,0.20190895741556533,0.19265785609397945,0.2202153695545766,1.0
中年,高收入,其他,0.0,0.25,0.25,0.25,0.25,1.0
中年,高收入,女,0.17145467465231956,0.181250634453355,0.19997969749264033,0.2854024972084052,0.16191249619327988,1.0
中年,高收入,未指定,0.0,1.0,0.0,0.0,0.0,1.0
中年,高收入,男,0.19218541688031995,0.18280176392164907,0.1924418008409394,0.19228797046456775,0.24028304789252383,1.0
中老年,低收入,其他,0.3991462113127001,0.0,0.2006403415154749,0.2006403415154749,0.19957310565635006,1.0
中老年,低收入,女,0.1839644793578961,0.2396789480425223,0.1840071724373479,0.2083422277248858,0.1840071724373479,1.0
中老年,低收入,未指定,0.25,0.25,0.0,0.25,0.25,1.0
中老年,低收入,男,0.14874854789312494,0.21781603125990073,0.26692364558031473,0.11901995986904636,0.24749181539761325,1.0
中老年,中收入,其他,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,1.0
中老年,中收入,女,0.16511505357456527,0.12161133555828796,0.2632472627202998,0.2743720358334797,0.17565431231336728,1.0
中老年,中收入,未指定,0.005277044854881266,0.0,0.49604221635883905,0.002638522427440633,0.49604221635883905,1.0
中老年,中收入,男,0.2039453246349798,0.17453660557108833,0.17479548514031273,0.19447033240136688,0.25225225225225223,1.0
中老年,高收入,其他,0.0010649627263045794,0.19914802981895632,0.20021299254526093,0.3993610223642173,0.20021299254526093,1.0
中老年,高收入,女,0.24282153539381854,0.17771684945164506,0.21495513459621138,0.17756729810568295,0.18693918245264207,1.0
中老年,高收入,未指定,0.0008873114463176575,0.1668145519077196,0.0,0.4986690328305235,0.3336291038154392,1.0
中老年,高收入,男,0.28408478973907086,0.2202477113624125,0.15601899446810594,0.21104420619767955,0.1286042982327312,1.0
老年,低收入,其他,0.5004428697962799,0.16740478299379982,0.16563330380868024,0.0008857395925597874,0.16563330380868024,1.0
老年,低收入,女,0.2902879947583167,0.19534204961729756,0.1731840247788665,0.2180361557018197,0.12314977514369956,1.0
老年,低收入,未指定,0.1003737319807795,0.3000533902829685,0.0998398291510945,0.199679658302189,0.3000533902829685,1.0
老年,低收入,男,0.2101530534929535,0.23312623124715867,0.19884831035005304,0.21012274587058646,0.14774965903924836,1.0
老年,中收入,其他,0.39787234042553193,0.39893617021276595,0.0010638297872340426,0.20106382978723406,0.0010638297872340426,1.0
老年,中收入,女,0.20683997333743526,0.20186637953135414,0.18256165718094652,0.22599087319899502,0.18274111675126903,1.0
老年,中收入,未指定,0.2725947521865889,0.18172983479105928,0.18172983479105928,0.09086491739552964,0.2730806608357629,1.0
老年,中收入,男,0.2085582490921582,0.190106978113652,0.1778715608335787,0.245558936107567,0.17790427585304414,1.0
老年,高收入,其他,0.5,0.3751668891855808,0.0,0.12483311081441922,0.0,1.0
老年,高收入,女,0.1891790614550905,0.21071140320534992,0.2053499365848034,0.25942580421999306,0.13533379453476305,1.0
老年,高收入,未指定,0.2852807283763278,0.0015174506828528073,0.1418816388467375,0.0,0.571320182094082,1.0
老年,高收入,男,0.18018353174603174,0.23232886904761904,0.21515376984126985,0.18616691468253968,0.18616691468253968,1.0
