age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.0,1.0,0.0,0.0,0.0,1.0
青年,低收入,女,0.23809523809523808,0.23796825396825397,0.11961904761904762,0.2375873015873016,0.16673015873015873,1.0
青年,低收入,未指定,0.5,0.0,0.5,0.0,0.0,1.0
青年,低收入,男,0.11347160692710431,0.1887837293596456,0.18858236004832862,0.2449657672170761,0.26419653644784535,1.0
青年,中收入,其他,1.0,0.0,0.0,0.0,0.0,1.0
青年,中收入,女,0.16668782531420592,0.30925479243366766,0.16694172908467692,0.21404087850704584,0.14307477466040372,1.0
青年,中收入,未指定,0.0,0.0,1.0,0.0,0.0,1.0
青年,中收入,男,0.1565260876812802,0.24987497916319387,0.21853642273712284,0.2187031171861977,0.15635939323220538,1.0
青年,高收入,其他,0.0,0.9946808510638298,0.0,0.0,0.005319148936170213,1.0
青年,高收入,女,0.10710882408995616,0.10787116447493807,0.2851153039832285,0.2144082332761578,0.28549647417571944,1.0
青年,高收入,未指定,0.0,1.0,0.0,0.0,0.0,1.0
青年,高收入,男,0.23915061499187745,0.28243211882107216,0.1524715711301926,0.13042469250406127,0.19552100255279647,1.0
中年,低收入,其他,0.25,0.0,0.0013297872340425532,0.4973404255319149,0.25132978723404253,1.0
中年,低收入,女,0.20797044074953813,0.1585114806017419,0.24740036949063077,0.19809976247030878,0.1880179466877804,1.0
中年,低收入,未指定,0.0,1.0,0.0,0.0,0.0,1.0
中年,低收入,男,0.19430494434377427,0.24266114418845458,0.1747346621796531,0.23282422987315557,0.15547501941496247,1.0
中年,中收入,其他,0.1997863247863248,0.1997863247863248,0.3995726495726496,0.0010683760683760685,0.1997863247863248,1.0
中年,中收入,女,0.2350664295428392,0.27434878125326917,0.13756669107647243,0.16675384454440842,0.18626425358301077,1.0
中年,中收入,未指定,0.0,0.24933333333333332,0.25066666666666665,0.0,0.5,1.0
中年,中收入,男,0.21915304153549303,0.209403879354118,0.18096882299177414,0.1712196608103991,0.2192545953082157,1.0
中年,高收入,其他,0.6672597864768683,0.0,0.0,0.0,0.33274021352313166,1.0
中年,高收入,女,0.2022363491883301,0.2234646384379612,0.20183902826654557,0.18083777954364855,0.1916222045635146,1.0
中年,高收入,未指定,0.7995735607675906,0.19936034115138593,0.0010660980810234541,0.0,0.0,1.0
中年,高收入,男,0.14157627437456893,0.16496332058436267,0.2232741864693711,0.2115493134365791,0.25863690513511817,1.0
中老年,低收入,其他,0.4995547640249332,0.1674087266251113,0.0,0.3330365093499555,0.0,1.0
中老年,低收入,女,0.2658382662296365,0.22009686414558974,0.14705738466806909,0.2019470671689252,0.16506041778777947,1.0
中老年,低收入,未指定,0.0026595744680851063,0.4973404255319149,0.5,0.0,0.0,1.0
中老年,低收入,男,0.27685791297651136,0.2529200359389039,0.1564625850340136,0.15665511487613915,0.15710435117443203,1.0
中老年,中收入,其他,0.1997863247863248,0.0,0.1997863247863248,0.20085470085470086,0.3995726495726496,1.0
中老年,中收入,女,0.18761609907120744,0.25005953798523456,0.20533460347701835,0.17856632531555133,0.17842343415098832,1.0
中老年,中收入,未指定,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,1.0
中老年,中收入,男,0.22835466496785775,0.18491921005385997,0.1846296403544333,0.1849771239937453,0.21711936063010367,1.0
中老年,高收入,其他,0.25066666666666665,0.24933333333333332,0.5,0.0,0.0,1.0
中老年,高收入,女,0.14701273261508324,0.22007835455435848,0.26591576885406465,0.16513222331047991,0.20186092066601372,1.0
中老年,高收入,未指定,0.4973404255319149,0.0,0.25132978723404253,0.25132978723404253,0.0,1.0
中老年,高收入,男,0.17886284722222223,0.146484375,0.22764756944444445,0.17886284722222223,0.2681423611111111,1.0
老年,低收入,其他,0.0,0.252,0.24933333333333332,0.49866666666666665,0.0,1.0
老年,低收入,女,0.18555413946471766,0.17567040341248993,0.18040419278487269,0.18534606081098656,0.27302520352693316,1.0
老年,低收入,未指定,0.19936034115138593,0.20149253731343283,0.3997867803837953,0.19936034115138593,0.0,1.0
老年,低收入,男,0.2123531850214177,0.15547878955368247,0.196904794804477,0.2435539588227166,0.19170927179770622,1.0
老年,中收入,其他,0.39872068230277186,0.0,0.20149253731343283,0.19936034115138593,0.20042643923240938,1.0
老年,中收入,女,0.20668661644825095,0.23850307845767552,0.20634265469679772,0.16121487290613284,0.187252777491143,1.0
老年,中收入,未指定,0.2,0.2,0.2,0.2,0.2,1.0
老年,中收入,男,0.2470525488434763,0.1789523916460813,0.13182124410509768,0.23686278913092298,0.20531102627442174,1.0
老年,高收入,其他,0.1671111111111111,0.1671111111111111,0.49866666666666665,0.1671111111111111,0.0,1.0
老年,高收入,女,0.1962080831252952,0.24033466027933337,0.1836583226502935,0.152081505971257,0.22771742797382094,1.0
老年,高收入,未指定,0.0007627765064836003,0.28527841342486654,0.5705568268497331,0.0,0.14340198321891687,1.0
老年,高收入,男,0.18664794485575695,0.17694664283890732,0.1963747766147562,0.21513913709471535,0.2248914985958642,1.0
