age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,0.1997863247863248,0.3995726495726496,0.0,0.0010683760683760685,0.3995726495726496,1.0
青年,低收入,女,0.23223806571605704,0.1393676379417235,0.18636081835089893,0.209299442033478,0.23273403595784253,1.0
青年,低收入,未指定,0.0,1.0,0.0,0.0,0.0,1.0
青年,低收入,男,0.23391397084962673,0.03359402772840384,0.19960895840739423,0.3329185922502666,0.19996445076430858,1.0
青年,中收入,其他,0.0,0.6660746003552398,0.3321492007104796,0.0,0.0017761989342806395,1.0
青年,中收入,女,0.1961727491373,0.17661821604099132,0.11753633796925651,0.3528181532991739,0.15685454355327827,1.0
青年,中收入,未指定,0.33156028368794327,0.3333333333333333,0.33156028368794327,0.0017730496453900709,0.0017730496453900709,1.0
青年,中收入,男,0.21285049381314564,0.12771029628788738,0.25508003178567373,0.2340787830627767,0.1702803950505165,1.0
青年,高收入,其他,0.0,0.0,1.0,0.0,0.0,1.0
青年,高收入,女,0.1588513267902581,0.1817520901490367,0.31806615776081426,0.20465285350781534,0.1366775717920756,1.0
青年,高收入,未指定,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0
青年,高收入,男,0.20910331142254743,0.23229567158625822,0.23266774153540865,0.20959940468808136,0.11633387076770432,1.0
中年,低收入,其他,0.0021344717182497333,0.19957310565635006,0.19957310565635006,0.5987193169690501,0.0,1.0
中年,低收入,女,0.16669957547635503,0.16704511797808272,0.23131602329943726,0.221986375752789,0.21295290749333595,1.0
中年,低收入,未指定,0.0,0.49866666666666665,0.0,0.0026666666666666666,0.49866666666666665,1.0
中年,低收入,男,0.26478500752359674,0.1966622589029228,0.1965710637909808,0.16237289681273084,0.17960877296976882,1.0
中年,中收入,其他,0.0,0.3333333333333333,0.0035460992907801418,0.33156028368794327,0.33156028368794327,1.0
中年,中收入,女,0.14581598089843967,0.2394913654283969,0.22899661280470876,0.1874062968515742,0.19828974401688046,1.0
中年,中收入,未指定,0.0026666666666666666,0.9973333333333333,0.0,0.0,0.0,1.0
中年,中收入,男,0.1998814814814815,0.24432592592592592,0.23348148148148148,0.11117037037037036,0.21114074074074074,1.0
中年,高收入,其他,0.5,0.0,0.0,0.5,0.0,1.0
中年,高收入,女,0.15043913495136463,0.24752101237132873,0.25649258664651997,0.1418453111719709,0.20370195485881576,1.0
中年,高收入,未指定,0.005291005291005291,0.005291005291005291,0.0,0.9894179894179894,0.0,1.0
中年,高收入,男,0.22500299365345466,0.13513351694407855,0.19105496347742784,0.25799305472398515,0.19081547120105377,1.0
中老年,低收入,其他,0.4973544973544973,0.4973544973544973,0.0,0.0026455026455026454,0.0026455026455026454,1.0
中老年,低收入,女,0.17753514807059528,0.19623093030212385,0.25226842157742546,0.22449895303619505,0.14946654701366038,1.0
中老年,低收入,未指定,0.33274021352313166,0.0,0.33451957295373663,0.0,0.33274021352313166,1.0
中老年,低收入,男,0.22724883767940166,0.21956741459470386,0.17424701839498685,0.19721043056397816,0.18172629876692944,1.0
中老年,中收入,其他,0.0,0.1997863247863248,0.0,0.6004273504273504,0.1997863247863248,1.0
中老年,中收入,女,0.12297576350396695,0.22437778502336703,0.15291816106944897,0.2754048472992066,0.22432344310401042,1.0
中老年,中收入,未指定,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.0
中老年,中收入,男,0.18599670510708402,0.17512355848434927,0.257331136738056,0.14453596924766612,0.2370126304228446,1.0
中老年,高收入,其他,0.37449933244325767,0.12550066755674233,0.24966622162883845,0.12483311081441922,0.12550066755674233,1.0
中老年,高收入,女,0.1966151179234524,0.1369006888371881,0.22216139774645316,0.23082888554354272,0.21349390994936362,1.0
中老年,高收入,未指定,0.1997863247863248,0.1997863247863248,0.3995726495726496,0.0,0.20085470085470086,1.0
中老年,高收入,男,0.19121071012805588,0.18180054326736517,0.22725067908420643,0.19077415599534342,0.2089639115250291,1.0
老年,低收入,其他,0.2856054836252856,0.2856054836252856,0.28484386900228487,0.0007616146230007616,0.1431835491241432,1.0
老年,低收入,女,0.1773329129886507,0.2364176124422026,0.2069934846574191,0.19701029844472467,0.18224569146700295,1.0
老年,低收入,未指定,0.4995547640249332,0.0,0.0008904719501335708,0.16651825467497774,0.3330365093499555,1.0
老年,低收入,男,0.19897580131606876,0.21388770961579281,0.2091912545107196,0.1988431330927616,0.1791021014646572,1.0
老年,中收入,其他,0.3327433628318584,0.0,0.3345132743362832,0.0,0.3327433628318584,1.0
老年,中收入,女,0.19980914423643661,0.21053074742485053,0.17892727834067754,0.2053944820230711,0.20533834797496422,1.0
老年,中收入,未指定,0.14329268292682926,0.14329268292682926,0.2850609756097561,0.14253048780487804,0.2858231707317073,1.0
老年,中收入,男,0.21267661428760068,0.18317707645582992,0.21301993925788987,0.18309784761653242,0.2080285223821471,1.0
老年,高收入,其他,0.25016633399866933,0.0013306719893546241,0.37391882900864937,0.3745841650033267,0.0,1.0
老年,高收入,女,0.1745476103096858,0.20636309742257855,0.20644778816023487,0.23281483781723739,0.1798266662902634,1.0
老年,高收入,未指定,0.002638522427440633,0.49868073878627966,0.0,0.002638522427440633,0.49604221635883905,1.0
老年,高收入,男,0.19217564148897723,0.1301349235031924,0.21485363209251898,0.22015419828936272,0.24268160462594868,1.0
