age_group,gender,书籍,家居,服装,电子产品,食品
青年,其他,0.16622222222222222,0.0017777777777777779,0.49866666666666665,0.1671111111111111,0.16622222222222222
青年,女,0.23729043336797867,0.19485742690587013,0.19508337475710605,0.20335306611234127,0.16941569885670388
青年,未指定,0.0,0.24867021276595744,0.0013297872340425532,0.25132978723404253,0.49867021276595747
青年,男,0.19138977709810465,0.2605774132258214,0.2256360350340609,0.19138977709810465,0.13100699754390843
中年,其他,0.24911190053285967,0.25044404973357015,0.08436944937833037,0.16651865008880995,0.24955595026642985
中年,女,0.20662522621764104,0.17723660398143048,0.250826186167283,0.18823274844598317,0.17707923518766228
中年,未指定,0.18305084745762712,0.09055690072639225,0.36271186440677966,0.27263922518159805,0.0910411622276029
中年,男,0.16554966489946984,0.19082391384081893,0.23111933580074023,0.23432029608882665,0.17818678937014437
中老年,其他,0.10122535961640916,0.29941395844432606,0.29941395844432606,0.2003196590303676,0.09962706446457112
中老年,女,0.23542308694785583,0.16673566073317694,0.2041151127669687,0.1609401591463134,0.2327859804056851
中老年,未指定,0.09117361784675072,0.18186226964112512,0.36372453928225024,0.1813773035887488,0.18186226964112512
中老年,男,0.2032973768080412,0.2334518264280461,0.17248917218272453,0.1915297867124295,0.19923183786875867
老年,其他,0.19991465756347343,0.12011947941113718,0.4002560273095797,0.23981224663964157,0.039897589076168125
老年,女,0.1997268280925169,0.20147432485362204,0.19768808187122758,0.22967530706731878,0.1714354581153147
老年,未指定,0.3886747702342129,0.11117699377408835,0.11117699377408835,0.1669137266528313,0.22205751556477912
老年,男,0.24315460378438022,0.18402877109812416,0.18024847766561772,0.19347950467939024,0.19908864277248764
