age_group,income_level,gender,书籍,家居,服装,电子产品,食品,total
青年,低收入,其他,,,,,,
青年,低收入,女,0.17158503194402192,0.20048676604806814,0.22862792820200792,0.14298752662001826,0.25631274718588376,1.0
青年,低收入,未指定,0.0,0.33274021352313166,0.0,0.33274021352313166,0.33451957295373663,1.0
青年,低收入,男,0.2434997399895996,0.14664586583463338,0.14651586063442537,0.21970878835153407,0.2436297451898076,1.0
青年,中收入,其他,0.6654804270462633,0.0,0.0,0.33451957295373663,0.0,1.0
青年,中收入,女,0.1668640805448623,0.13902872371927746,0.22179449215279834,0.22238673378738524,0.24992596979567663,1.0
青年,中收入,未指定,0.5,0.0,0.0,0.0,0.5,1.0
青年,中收入,男,0.08732459700800185,0.3044184158645483,0.1737214426533689,0.2606981329003827,0.17383741157369825,1.0
青年,高收入,其他,0.5,0.0,0.0,0.0,0.5,1.0
青年,高收入,女,0.2617534942820839,0.19097839898348157,0.14282083862770012,0.14269377382465057,0.2617534942820839,1.0
青年,高收入,未指定,0.0,0.5,0.0,0.5,0.0,1.0
青年,高收入,男,0.16380060949063996,0.14257727470613843,0.24499346974314323,0.2651284283848498,0.18350021767522856,1.0
中年,低收入,其他,0.252,0.24933333333333332,0.0,0.24933333333333332,0.24933333333333332,1.0
中年,低收入,女,0.2496189024390244,0.16096608231707318,0.13405106707317074,0.2589081554878049,0.19645579268292682,1.0
中年,低收入,未指定,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,1.0
中年,低收入,男,0.1934651762682717,0.16136428776153625,0.23651476067641158,0.17225566064775008,0.2364001146460304,1.0
中年,中收入,其他,0.19936034115138593,0.19936034115138593,0.0021321961620469083,0.20042643923240938,0.39872068230277186,1.0
中年,中收入,女,0.14456410256410257,0.22112820512820514,0.15405128205128205,0.25933333333333336,0.22092307692307692,1.0
中年,中收入,未指定,0.0,0.3339253996447602,0.0017761989342806395,0.6642984014209592,0.0,1.0
中年,中收入,男,0.18089049093770626,0.17134589023709193,0.17154896684774332,0.2855257145758237,0.19068893740163476,1.0
中年,高收入,其他,0.0,0.0,0.0,1.0,0.0,1.0
中年,高收入,女,0.2049797072369921,0.16238770577773726,0.14560627479593233,0.2736102877468193,0.21341602444251903,1.0
中年,高收入,未指定,0.16814946619217083,0.4991103202846975,0.16637010676156583,0.0,0.16637010676156583,1.0
中年,高收入,男,0.18659010760466588,0.24577267384031107,0.23718238538746722,0.15259065014919976,0.1778641830183561,1.0
中老年,低收入,其他,0.0,0.20085470085470086,0.3995726495726496,0.1997863247863248,0.1997863247863248,1.0
中老年,低收入,女,0.18943980013452483,0.18891130969539732,0.24281733448640339,0.19828000384356684,0.18055155184010763,1.0
中老年,低收入,未指定,0.0,0.005291005291005291,0.0,0.9894179894179894,0.005291005291005291,1.0
中老年,低收入,男,0.1765655116769017,0.20148818862342552,0.2688152763458694,0.201757138374647,0.15137388497915638,1.0
中老年,中收入,其他,0.6642984014209592,0.0017761989342806395,0.0,0.0,0.3339253996447602,1.0
中老年,中收入,女,0.23248544945031258,0.15148738952360422,0.2824962276352662,0.1515412804483725,0.18198965294244449,1.0
中老年,中收入,未指定,0.6654804270462633,0.33274021352313166,0.0,0.0017793594306049821,0.0,1.0
中老年,中收入,男,0.21257470242505064,0.18560774435718871,0.1943003901812614,0.24996295747518152,0.15755420556131772,1.0
中老年,高收入,其他,0.5,0.16725978647686832,0.16637010676156583,0.16637010676156583,0.0,1.0
中老年,高收入,女,0.28663143858956,0.17610746209689368,0.19442935453602647,0.1576374141932935,0.18519433058422638,1.0
中老年,高收入,未指定,0.6654804270462633,0.0008896797153024911,0.16637010676156583,0.16725978647686832,0.0,1.0
中老年,高收入,男,0.136050546377337,0.17489253715883785,0.23315552333108913,0.24258117976073335,0.2133202133720027,1.0
老年,低收入,其他,0.0,0.33274179236912155,0.33274179236912155,0.33274179236912155,0.001774622892635315,1.0
老年,低收入,女,0.14760932944606414,0.2677551020408163,0.22950437317784256,0.19110787172011662,0.16402332361516034,1.0
老年,低收入,未指定,0.11190053285968028,0.33274126702190643,0.22261693309650682,0.22143280047365305,0.11130846654825341,1.0
老年,低收入,男,0.20298428628020598,0.2127558431268982,0.21782648884193848,0.14858048329591972,0.21785289845503764,1.0
老年,中收入,其他,0.0017777777777777779,0.33244444444444443,0.16622222222222222,0.1671111111111111,0.33244444444444443,1.0
老年,中收入,女,0.12243276977192784,0.2498865312606377,0.21803018268467037,0.2234199478043799,0.1862305684783842,1.0
老年,中收入,未指定,0.3342198581560284,0.0008865248226950354,0.3324468085106383,0.0008865248226950354,0.33156028368794327,1.0
老年,中收入,男,0.2086421561447195,0.18133880181631756,0.1867877545041746,0.23096528489819834,0.19226600263659002,1.0
老年,高收入,其他,0.5,0.25,0.08333333333333333,0.0,0.16666666666666666,1.0
老年,高收入,女,0.1893913098356,0.19507115584866366,0.18349058092202833,0.2424978700577451,0.1895490833359629,1.0
老年,高收入,未指定,0.2853881278538813,0.1430745814307458,0.2861491628614916,0.14231354642313546,0.1430745814307458,1.0
老年,高收入,男,0.1955023131836147,0.20110910260731027,0.17258494439167868,0.21250651061613407,0.2182971292012623,1.0
